Row.names	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_name	gene_type
ENSG00000000003.15	4536	-0.159748311975391	3.75231386379167	-0.235578029885224	0.819912154526286	0.999820209503208	-5.93186469670076	TSPAN6	protein_coding
ENSG00000000419.13	1207	-0.372336674488194	3.52571809527727	-0.506208004724203	0.626899540232469	0.999820209503208	-5.80811372801754	DPM1	protein_coding
ENSG00000000457.14	6883	-0.625872580835215	2.52387891564373	-0.98671614482095	0.353805247442863	0.999820209503208	-5.40689495941557	SCYL3	protein_coding
ENSG00000000460.17	5970	-1.57443630132854	2.26580894942965	-2.72510339259787	0.0270177391371992	0.612715033895221	-3.25211870690257	C1orf112	protein_coding
ENSG00000000971.16	7980	-1.05442009157055	3.43607814055727	-1.40945294670952	0.197834415880089	0.999820209503208	-5.0147616104616	CFH	protein_coding
ENSG00000001036.14	2822	-0.332761660167493	5.7739511840933	-0.729032362467274	0.487587587348683	0.999820209503208	-5.86601931912946	FUCA2	protein_coding
ENSG00000001084.13	8618	-0.474879853321505	4.85097342047128	-0.753455107370151	0.473610213472472	0.999820209503208	-5.77846306716496	GCLC	protein_coding
ENSG00000001167.14	3811	-0.413145633353067	4.98184910066448	-0.973327913241742	0.360006830465258	0.999820209503208	-5.60662017182284	NFYA	protein_coding
ENSG00000001460.18	8511	0.438147706688186	3.06514767324949	0.863012870589607	0.414233430193293	0.999820209503208	-5.53699183232544	STPG1	protein_coding
ENSG00000001461.17	9396	0.932050843540985	6.93780482700376	2.4411593687434	0.0416651501019005	0.744191538177994	-3.82556089458255	NIPAL3	protein_coding
ENSG00000001497.17	5601	-0.143803473815663	4.97028220043602	-0.344056978960875	0.740021456671575	0.999820209503208	-6.02102947776348	LAS1L	protein_coding
ENSG00000001561.7	4644	2.89872697586184	-0.442413448651356	3.82002266118608	0.00548053366597563	0.384363147273431	-1.89700108285434	ENPP4	protein_coding
ENSG00000001617.12	4826	0.034962226771864	5.85382539268491	0.0528976817201893	0.959161648156546	0.999820209503208	-6.14573113649421	SEMA3F	protein_coding
ENSG00000001629.10	7389	-0.270215093118419	5.46369738596813	-0.551854210914232	0.596715121567524	0.999820209503208	-5.96366548147374	ANKIB1	protein_coding
ENSG00000001630.17	3529	-0.709307232525552	4.49313800111302	-1.09381403954393	0.307111294600896	0.999820209503208	-5.44394745077726	CYP51A1	protein_coding
ENSG00000001631.16	6204	-0.104726494132708	3.67906963044155	-0.158232643727356	0.87834937216819	0.999820209503208	-5.94098543419929	KRIT1	protein_coding
ENSG00000002016.18	4503	0.101619320807788	2.93502945320931	0.193425758148476	0.851636361036731	0.999820209503208	-5.88004640236985	RAD52	protein_coding
ENSG00000002330.14	1708	0.289346771672753	3.98994841624431	0.610788082290184	0.558954914210897	0.999820209503208	-5.79138798736301	BAD	protein_coding
ENSG00000002549.12	3785	0.477681657188672	5.51894235601326	1.06719076593369	0.318239191889393	0.999820209503208	-5.55586205002597	LAP3	protein_coding
ENSG00000002586.20	4858	0.256438568501682	7.49664576912557	0.675351441720169	0.519238675973992	0.999820209503208	-5.94901297687519	CD99	protein_coding
ENSG00000002586.20_PAR_Y	4858	0.256268243823291	7.49655290962436	0.674880251130299	0.519522078802045	0.999820209503208	-5.9493372458217	CD99	protein_coding
