GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000000003.15	1239.18290026303	1.45392566240723	0.0916645095677101	15.8613804760855	1.17287173666265e-56	1.01686649558703e-55	TSPAN6	protein_coding
ENSG00000000419.13	1184.20249018561	-0.0195030994041144	0.0803123400112261	-0.242840631979946	0.808128857748676	0.831200997035672	DPM1	protein_coding
ENSG00000000457.14	481.015690634002	0.274044884827906	0.094182525156652	2.90972114383313	0.00361751361818388	0.00527226303446553	SCYL3	protein_coding
ENSG00000000460.17	327.478437817058	-0.694409580631403	0.11034574687322	-6.29303439695988	3.11319318395378e-10	7.35725780152925e-10	C1orf112	protein_coding
ENSG00000000971.16	5104.24145724318	5.41348103477411	0.0808404167510146	66.9650312596412	0	0	CFH	protein_coding
ENSG00000001036.14	4040.64077484876	0.454971940583309	0.0497789266526072	9.13985035793212	6.25388064832478e-20	2.26251065936503e-19	FUCA2	protein_coding
ENSG00000001084.13	623.472561634261	0.78533790051038	0.0865475396175891	9.0740638495375	1.1465887655674e-19	4.10778061221935e-19	GCLC	protein_coding
ENSG00000001167.14	885.215270788129	-0.0299695501890611	0.0734066921680705	-0.408267275147658	0.683077461911638	0.716211298569785	NFYA	protein_coding
ENSG00000001460.18	460.014735119589	0.782659795011179	0.0955793597812135	8.18858587045081	2.64313318439894e-16	8.37228760557731e-16	STPG1	protein_coding
ENSG00000001461.17	6645.28828163509	1.6704978705336	0.0462106303581345	36.1496447373075	3.76861301910499e-286	2.82892649285034e-284	NIPAL3	protein_coding
ENSG00000001497.17	1161.82981748111	-0.555496487183951	0.0679678477373787	-8.17293037334854	3.00987703949247e-16	9.50480216096728e-16	LAS1L	protein_coding
ENSG00000001561.7	1102.6582284304	5.47468709063851	0.138178140654283	39.6205004982372	0	0	ENPP4	protein_coding
ENSG00000001617.12	679.814294129401	-1.78076335872112	0.0919347341053915	-19.3698646768228	1.38621401588332e-83	1.81226193349458e-82	SEMA3F	protein_coding
ENSG00000001629.10	3243.7652173404	0.138598126729356	0.0521595783957091	2.65719415287218	0.00787940500615538	0.0110845411981781	ANKIB1	protein_coding
ENSG00000001630.17	2288.55883254732	0.538939623853901	0.0626289984630976	8.60527290998365	7.61353928190318e-18	2.55430345191496e-17	CYP51A1	protein_coding
ENSG00000001631.16	1383.15121918826	0.348641839280443	0.0639358314765583	5.45299609356407	4.95281576585225e-08	1.03472296179018e-07	KRIT1	protein_coding
ENSG00000002016.18	393.31450576871	0.605513282694417	0.103459926460452	5.85263592784282	4.83842514253004e-09	1.07029157969618e-08	RAD52	protein_coding
ENSG00000002330.14	1409.79260775617	0.708375166063258	0.065752934045163	10.7732860343039	4.60274472830246e-27	2.08868893001424e-26	BAD	protein_coding
ENSG00000002549.12	1896.26601876765	-0.0550268625689072	0.0601630252752706	-0.914629248066179	0.360386298789171	0.401286712654666	LAP3	protein_coding
ENSG00000002586.20	12641.1499399547	0.677205757266303	0.0507181910083527	13.3523247537511	1.14809178037839e-40	7.31483290813305e-40	CD99	protein_coding
ENSG00000002586.20_PAR_Y	12641.306249102	0.677159388692193	0.0507292240429471	13.3485067329024	1.20847141905863e-40	7.69240687746757e-40	CD99	protein_coding
ENSG00000002746.15	357.398179422824	1.94058692907488	0.119315572317586	16.2643223460351	1.76812438090845e-59	1.61145216755378e-58	HECW1	protein_coding
ENSG00000002822.15	801.80713959677	-0.74731995390141	0.0777979637611269	-9.60590634731781	7.54908103344987e-22	2.9073820853266e-21	MAD1L1	protein_coding
ENSG00000002834.18	19467.9915991886	-0.600536686926617	0.0426466610730981	-14.0816812340191	4.92246255196238e-45	3.42597418948616e-44	LASP1	protein_coding
ENSG00000002919.15	687.023574888385	-0.130715106995377	0.0803102218992872	-1.62762726716531	0.103603943785001	0.126595016665903	SNX11	protein_coding
ENSG00000002933.9	877.030183512488	9.23997583112804	0.461108738959015	20.038604889571	2.53781442308863e-89	3.57110450823575e-88	TMEM176A	protein_coding
ENSG00000003056.8	4550.54035187471	0.259021504281273	0.0489207756591832	5.29471376508419	1.19202975145826e-07	2.43634358013394e-07	M6PR	protein_coding
ENSG00000003096.14	179.653218265287	-1.02846353973936	0.150181753055975	-6.84812581296767	7.48237488786436e-12	1.9139859332117e-11	KLHL13	protein_coding
ENSG00000003137.8	1311.32529314155	6.24156228770692	0.147022227007184	42.4531883019425	0	0	CYP26B1	protein_coding
